cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,5/6/2016,5/10/2016,Ipsos,A-,1338.0,lv,1.25e-06,41.2,40.1,,,40.65487,41.51125,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44045,65724,5/11/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,5/5/2016,5/5/2016,Landmark Communications,B,570.0,lv,1.24e-06,41.0,42.0,,,39.142379999999996,42.62778,,,,http://www.wsbtv.com/news/local/poll-georgians-largely-undecided-about-presidential-race/265867522,44035,65700,5/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,6/3/2016,6/7/2016,Ipsos,A-,280.0,lv,1.21e-06,42.0,33.0,8.2,,44.6266,37.034209999999995,5.337353,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44197,67551,6/30/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,5/5/2016,5/9/2016,Ipsos,A-,1321.0,lv,1.17e-06,39.9,40.2,,,39.317209999999996,41.60722,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44046,65725,5/11/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2/2/2016,2/3/2016,Public Policy Polling,B+,1236.0,v,1.14e-06,47.0,40.0,,,45.27313,40.93254,,,,http://www.publicpolicypolling.com/pdf/2015/2016results.pdf,36025,48976,2/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,5/4/2016,5/8/2016,Ipsos,A-,1325.0,lv,1.11e-06,42.2,37.6,,,41.57566,39.00333,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44047,65726,5/11/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,5/3/2016,5/7/2016,Ipsos,A-,1359.0,lv,1.08e-06,44.6,36.6,,,43.93346,38.00437,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44048,65727,5/11/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Alaska,1/5/2016,1/12/2016,Ivan Moore Research,C,651.0,rv,1.07e-06,44.1,49.3,,,42.32363,48.88795,,,,http://www.adn.com/politics/article/adn-poll-alaskans-trump-sanders-president/2016/01/24/,35997,66088,5/31/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,5/2/2016,5/6/2016,Ipsos,A-,1292.0,lv,9.759999999999998e-07,45.0,36.7,,,44.29193,38.10418,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44032,65694,5/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2/2/2016,2/4/2016,Quinnipiac University,A-,1125.0,rv,9.5e-07,46.0,41.0,,,45.92196,42.546440000000004,,,,http://www.quinnipiac.edu/images/polling/us/us02052016_Ust53w.pdf,36031,65484,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,1/15/2016,1/18/2016,Florida Atlantic University,C+,1008.0,rv,8.720000000000001e-07,44.0,47.0,,,44.90295,48.88012,,,,http://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/index.aspx#.Vp-j0lMrL1I,35889,48237,1/20/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,11/15/2015,11/17/2015,Fox News/Anderson Robbins Research/Shaw & Company Research,A,804.0,rv,8.55e-07,47.0,40.0,,,47.41697,39.836090000000006,,,,http://www.foxnews.com/politics/interactive/2015/11/18/fox-news-poll-trump-sanders-lead-respective-primaries-in-new-hampshire/,35384,47280,11/19/15,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,5/1/2016,5/5/2016,Ipsos,A-,1189.0,lv,8.51e-07,46.3,36.3,,,45.549640000000004,37.70292,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44033,65695,5/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/25/2016,4/29/2016,Ipsos,A-,1645.0,lv,8.51e-07,44.5,37.8,,,43.49792,39.21076,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44002,65324,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/26/2016,4/30/2016,Ipsos,A-,1552.0,lv,8.49e-07,45.2,38.0,,,44.24348,39.408970000000004,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44023,65323,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/29/2016,5/3/2016,Ipsos,A-,1311.0,lv,8.440000000000001e-07,46.8,36.8,,,45.96415,38.20225,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44021,65320,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/27/2016,5/1/2016,Ipsos,A-,1453.0,lv,8.4e-07,44.9,37.8,,,43.98166,39.20662,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44020,65322,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,5/20/2016,5/23/2016,YouGov,B,1622.0,rv,8.28e-07,42.0,41.0,,,44.062129999999996,44.53307,,,,https://today.yougov.com/news/2016/05/25/clinton-expands-her-primary-lead-sanders-supporter/,44147,66056,5/25/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/28/2016,5/2/2016,Ipsos,A-,1353.0,lv,8.259999999999999e-07,47.0,36.8,,,46.121109999999994,38.20541,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44022,65321,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,3/3/2016,3/4/2016,Remington,,903.0,lv,7.83e-07,38.0,43.0,,,35.42987,42.34874,,,,http://moscout.com/wp-content/uploads/2016/03/MOScout-Weekly-Poll-March-5.pdf,44358,67241,6/18/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/23/2016,4/27/2016,Ipsos,A-,1681.0,lv,7.78e-07,43.9,36.5,,,42.80983,37.919709999999995,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44004,65326,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/24/2016,4/28/2016,Ipsos,A-,1575.0,lv,7.709999999999999e-07,44.4,36.7,,,43.35415,38.11423,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44003,65325,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/30/2016,5/4/2016,Ipsos,A-,1110.0,lv,7.540000000000001e-07,48.1,35.4,,,47.30689,36.80259,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,44034,65696,5/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,7/11/2016,7/17/2016,SurveyMonkey,C-,9436.0,rv,7.440000000000001e-07,39.0,40.0,10.0,,41.86185,45.49583,3.4487419999999998,,,https://www.scribd.com/document/318637789/NBC-News-SurveyMonkey-Toplines-and-Methodology-7-11-7-17?secret_password=AnNcMJ7IIHCH6A0c2XQm,44622,68036,7/19/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/22/2016,4/26/2016,Ipsos,A-,1672.0,lv,7.32e-07,44.4,36.3,,,43.266259999999996,37.72302,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,43802,65327,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/27/2016,4/28/2016,Rasmussen Reports/Pulse Opinion Research,C+,1000.0,lv,7.179999999999999e-07,39.0,41.0,,,38.4663,42.76534,,,,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/trump_41_clinton_39,44015,65279,5/2/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/17/2015,12/20/2015,Emerson College,B,754.0,rv,7.1e-07,48.0,46.0,,,47.795970000000004,45.30578,,,,http://media.wix.com/ugd/3bebb2_b85d13974aeb4901bd68916b963cea3c.pdf,35465,47617,12/29/15,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,11/10/2015,11/16/2015,Morning Consult,,641.0,rv,7.03e-07,41.0,40.0,,,41.98874,41.5293,,,,http://morningconsult.com/wp-content/uploads/2015/11/151101_topline_IA_FINAL.pdf,35392,47309,12/7/15,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,1/21/2016,1/24/2016,CNN/Opinion Research Corp.,A-,907.0,rv,6.9e-07,48.0,47.0,,,46.63655,46.89461,,,,http://www.cnn.com/2016/01/26/politics/poll-republicans-results-cnn-orc/index.html,35971,65638,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/21/2016,4/25/2016,Ipsos,A-,1651.0,lv,6.83e-07,44.8,35.3,,,43.6212,36.73046,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,43801,65328,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/20/2016,4/24/2016,Ipsos,A-,1668.0,lv,6.529999999999999e-07,46.7,33.9,,,45.47565,35.33842,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,43803,65329,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/25/2016,4/26/2016,Rasmussen Reports/Pulse Opinion Research,C+,1000.0,lv,6.22e-07,38.0,38.0,,,37.37696,39.7706,,,,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/clinton_edges_ahead_of_trump_in_presidential_matchup,43999,65219,4/29/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/19/2016,4/23/2016,Ipsos,A-,1525.0,lv,5.65e-07,46.4,34.9,,,45.14245,36.34344,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,43804,65330,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,11/15/2015,12/2/2015,Marist College,A,2360.0,rv,5.58e-07,52.0,41.0,,,50.3533,42.0128,,,,http://www.nbcnews.com/meet-the-press/clinton-leads-2016-match-ups-carson-rubio-run-closest-n474591,35415,47408,12/7/15,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/18/2016,4/22/2016,Ipsos,A-,1443.0,lv,5.06e-07,44.9,35.2,,,43.60973,36.64643,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,42718,65331,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/17/2016,4/21/2016,Ipsos,A-,1446.0,lv,4.8e-07,46.2,34.2,,,44.86869,35.654959999999996,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,42719,65332,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/16/2016,4/20/2016,Ipsos,A-,1407.0,lv,4.43e-07,46.6,33.1,,,45.22511,34.56114,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,42720,65333,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,11/10/2015,11/16/2015,Morning Consult,,628.0,rv,4.41e-07,41.0,44.0,,,41.84883,45.3988,,,,http://morningconsult.com/wp-content/uploads/2015/11/151101_topline_NV_FINAL.pdf,35395,47327,12/7/15,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,11/10/2015,11/16/2015,Morning Consult,,627.0,rv,4.41e-07,41.0,44.0,,,42.35411,45.92257,,,,http://morningconsult.com/wp-content/uploads/2015/11/151101_topline_SC_FINAL.pdf,35394,47321,12/7/15,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Montana,11/16/2015,11/23/2015,Montana State University Billings,B+,435.0,a,4.39e-07,30.0,51.4,,,29.27648,49.769690000000004,,,,http://www.msubillings.edu/urelations/releases/2015/POLL_2015.pdf,35823,66394,6/8/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,7/4/2016,7/10/2016,SurveyMonkey,C-,7869.0,rv,4.38e-07,40.0,38.0,11.0,,42.80803,43.61857,4.487906,,,https://www.scribd.com/document/318010091/NBC-News-SurveyMonkey-Toplines-and-Methodology-7-4-7-10,44557,67862,7/12/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,5/6/2016,5/9/2016,YouGov,B,1612.0,rv,4.34e-07,42.0,40.0,,,43.503190000000004,43.51427,,,,https://today.yougov.com/news/2016/05/11/most-republicans-think-ryan-should-endorse-trump/,44049,65732,5/11/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,1/18/2016,1/26/2016,Roanoke College,C+,524.0,lv,4.3299999999999997e-07,52.0,35.0,,,50.076859999999996,36.89264,,,,http://www.roanoke.edu/Documents/rcpoll/RCPoll.Jan2016.Topline_Exit%20poll.pdf,36049,48930,2/7/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/15/2016,4/19/2016,Ipsos,A-,1395.0,lv,4.16e-07,45.2,34.4,,,43.78895,35.86057,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,42215,65334,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/14/2016,4/18/2016,Ipsos,A-,1424.0,lv,4.02e-07,45.7,34.0,,,44.25468,35.46001,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,42218,65335,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,6/27/2016,7/3/2016,SurveyMonkey,C-,10072.0,rv,3.97e-07,41.0,38.0,9.0,,43.70046,43.63534,2.481937,,,http://www.nbcnews.com/politics/2016-election/poll-clinton-leads-trump-how-would-november-look-without-him-n603496,44497,67678,7/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/29/2016,5/2/2016,Morning Consult,,1976.0,rv,3.91e-07,45.0,40.0,,,46.74698,44.859159999999996,,,,https://morningconsult.com/2016/05/donald-trump-hits-new-high-among-gop-voters/,44016,65286,5/3/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,11/6/2015,11/16/2015,Morning Consult,,530.0,rv,3.64e-07,45.0,38.0,,,45.6232,39.0458,,,,http://morningconsult.com/wp-content/uploads/2015/11/151101_topline_NH_FINAL.pdf,35393,47315,12/7/15,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/13/2016,4/17/2016,Ipsos,A-,1304.0,lv,3.4899999999999996e-07,46.4,33.6,,,44.92025,35.05992,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,42219,65336,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/11/2016,4/15/2016,Ipsos,A-,1373.0,lv,3.3100000000000004e-07,45.4,36.2,,,43.86145,37.66324,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,42172,65338,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/12/2016,4/16/2016,Ipsos,A-,1298.0,lv,3.3e-07,45.5,35.7,,,43.99004,37.163140000000006,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,42220,65337,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/26/2016,4/29/2016,Morning Consult,,1964.0,rv,3.25e-07,46.0,39.0,,,47.62631,43.86588,,,,https://morningconsultintelligence.com/media/mc/160408_topline_trend_v3_AP.pdf,44006,65239,4/29/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,11/7/2015,11/8/2015,Public Policy Polling,B+,1290.0,v,3.17e-07,42.0,47.0,,,40.86663,45.82412,,,,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_SC_111715.pdf,35362,47298,11/19/15,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,6/13/2016,6/19/2016,SurveyMonkey,C-,16135.0,rv,3.16e-07,42.0,38.0,9.0,,44.54353,43.662620000000004,2.364793,,,https://www.scribd.com/doc/316277544/NBC-News-SurveyMonkey-Toplines-and-Methodology-6-13-6-19,44370,67313,6/21/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/10/2016,4/14/2016,Ipsos,A-,1347.0,lv,3.08e-07,46.3,35.2,,,44.72948,36.662729999999996,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,42173,65339,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,1/9/2016,1/13/2016,NBC News/Wall Street Journal,A-,800.0,rv,2.9899999999999996e-07,51.0,41.0,,,50.312909999999995,43.95584,,,,https://www.scribd.com/doc/295919133/NBC-WSJ-January-Poll,35865,48203,1/17/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/9/2016,4/13/2016,Ipsos,A-,1353.0,lv,2.93e-07,46.1,34.2,,,44.50496,35.65886,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,42171,65340,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/8/2016,4/12/2016,Ipsos,A-,1382.0,lv,2.84e-07,47.1,34.1,,,45.473,35.55686,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36744,65341,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/7/2016,4/11/2016,Ipsos,A-,1366.0,lv,2.66e-07,48.2,31.9,,,46.54274,33.35346,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36745,65342,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/8/2016,4/11/2016,Morning Consult,,4015.0,rv,2.5399999999999997e-07,46.0,37.0,,,46.95584,41.91377,,,,https://morningconsultintelligence.com/media/mc/160403_topline_trend_v2_AP.pdf,42211,62646,4/22/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/6/2016,4/10/2016,Ipsos,A-,1343.0,lv,2.48e-07,47.6,31.2,,,45.915729999999996,32.648559999999996,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36746,65343,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/5/2016,4/9/2016,Ipsos,A-,1374.0,lv,2.41e-07,45.2,33.4,,,43.48633,34.84489,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36747,65344,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/20/2016,4/22/2016,Morning Consult,,2003.0,rv,2.3199999999999999e-07,46.0,40.0,,,47.32528,44.90035,,,,https://morningconsultintelligence.com/media/mc/160407_topline_trend_v5_KD.pdf,44005,65233,4/29/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/4/2016,4/8/2016,Ipsos,A-,1368.0,lv,2.2699999999999998e-07,44.9,33.2,,,43.16145,34.639140000000005,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36707,65345,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/22/2016,4/26/2016,YouGov,B,1561.0,rv,2.21e-07,43.0,40.0,,,43.91458,43.52604,,,,https://today.yougov.com/news/2016/04/27/yougov-economist-poll-april-22-26-2016/,43806,65213,4/28/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,1/4/2016,1/7/2016,Fox News/Anderson Robbins Research/Shaw & Company Research,A,1006.0,rv,2.1e-07,44.0,47.0,,,44.760490000000004,48.78224,,,,http://www.foxnews.com/politics/interactive/2016/01/08/fox-news-poll-national-presidential-race-obama-ratings/,35804,48022,1/8/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/3/2016,4/7/2016,Ipsos,A-,1225.0,lv,1.93e-07,43.6,33.6,,,41.84065,35.03014,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36708,65346,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/2/2016,4/6/2016,Ipsos,A-,1291.0,lv,1.93e-07,42.7,34.2,,,40.91773,35.62229,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36709,65347,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,3/28/2016,4/1/2016,Ipsos,A-,1661.0,lv,1.91e-07,45.8,33.6,,,43.9211,34.967009999999995,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36677,65352,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,3/29/2016,4/2/2016,Ipsos,A-,1522.0,lv,1.8399999999999998e-07,44.1,33.6,,,42.23015,34.99264,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36695,65351,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,3/31/2016,4/4/2016,Ipsos,A-,1356.0,lv,1.83e-07,43.8,33.5,,,41.969409999999996,34.90813,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36693,65349,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,3/27/2016,3/31/2016,Ipsos,A-,1667.0,lv,1.8100000000000002e-07,47.2,32.4,,,45.31595,33.73684,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36678,65353,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/15/2016,4/17/2016,Morning Consult,,2032.0,rv,1.8e-07,46.0,37.0,,,47.13752,41.916920000000005,,,,https://morningconsult.com/2016/04/bernie-sanders-hillary-clinton-democratic-presidential-poll/,42185,60243,4/20/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,4/1/2016,4/5/2016,Ipsos,A-,1263.0,lv,1.7899999999999997e-07,42.4,35.6,,,40.59295,37.016009999999994,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36692,65348,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,3/30/2016,4/3/2016,Ipsos,A-,1352.0,lv,1.73e-07,43.6,34.0,,,41.74718,35.40189,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36694,65350,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/10/2015,12/13/2015,ABC News/Washington Post,A+,851.0,rv,1.71e-07,50.0,44.0,,,48.0547,43.93019,,,,http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-dec-10-13-2015/1914/,35444,47540,12/21/15,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,6/20/2016,6/26/2016,SurveyMonkey,C-,5818.0,rv,1.6300000000000002e-07,42.0,36.0,9.0,,44.64025,41.64725,2.426081,,,https://www.scribd.com/doc/316876703/NBC-News-SurveyMonkey-Toplines-and-Methodology-6-20-6-26,44438,67466,6/28/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,3/26/2016,3/30/2016,Ipsos,A-,1545.0,lv,1.59e-07,47.7,33.2,,,45.79365,34.526559999999996,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36679,65354,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,3/25/2016,3/29/2016,Ipsos,A-,1531.0,lv,1.49e-07,47.9,33.1,,,45.97377,34.41373,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36668,65355,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,3/24/2016,3/28/2016,Ipsos,A-,1508.0,lv,1.4e-07,45.9,35.4,,,43.95295,36.70288,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,36669,65356,5/5/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/17/2015,12/21/2015,CNN/Opinion Research Corp.,A-,927.0,rv,1.32e-07,49.0,47.0,,,47.8088,45.99812,,,,http://i2.cdn.turner.com/cnn/2015/images/12/23/cnnpoll2.pdf,35468,47647,12/29/15,09:24:53  8 Nov 2016
